iter	RMSE
291	81.01535528
292	81.00679264
293	81.00242147
294	80.99328428
295	80.9874666
296	80.98102007
297	80.96846765
298	80.96459444
299	80.95571426
300	80.94646924
301	80.93797879
302	80.92848859
303	80.91863066
304	80.90938787
305	80.90135015
306	80.89264488
307	80.88549798
308	80.87837225
309	80.87086744
310	80.86499124
311	80.85510271
312	80.84862621
313	80.8414481
314	80.83316469
315	80.82619781
316	80.8192654
317	80.80885728
318	80.7987711
319	80.79063618
320	80.78279327
321	80.77475993
322	80.76787077
323	80.75997065
324	80.75306598
325	80.74263633
326	80.73460213
327	80.72499223
328	80.71724452
329	80.70388002
330	80.6992891
331	80.69003789
332	80.68100534
333	80.67445627
334	80.66279817
335	80.65498344
336	80.64594937
337	80.63929575
338	80.62776893
339	80.61871547
340	80.60946737
341	80.60423814
342	80.59549466
343	80.59040226
344	80.58006123
345	80.57267612
346	80.56299401
347	80.55653478
348	80.54667902
349	80.54035209
350	80.52928739
351	80.52182551
352	80.5161678
353	80.5063751
354	80.49915456
355	80.49289948
356	80.48407125
357	80.47678441
358	80.46632215
359	80.46135067
360	80.45299243
361	80.44853634
362	80.44058591
363	80.43333713
364	80.42280355
365	80.41979137
366	80.40920201
367	80.39930799
368	80.38476635
369	80.37723723
370	80.37018809
371	80.36314977
372	80.35890718
373	80.34956304
374	80.33792616
375	80.33006608
376	80.3238375
377	80.31788881
378	80.30579661
379	80.29952659
380	80.29282889
381	80.28397953
382	80.27412313
383	80.26873515
384	80.2607594
385	80.25164902
386	80.24400297
387	80.23937371
388	80.2300107
389	80.22382635
390	80.21660839
391	80.20898961
392	80.20281429
393	80.1918692
394	80.18253612
395	80.17283401
396	80.16332265
397	80.15979068
398	80.15447653
399	80.14802035
400	80.13767346
401	80.12908012
402	80.11782194
403	80.11022836
404	80.10630369
405	80.09991602
406	80.09219785
407	80.08047063
408	80.07509131
409	80.07081224
410	80.06049856
411	80.05220518
412	80.04409222
413	80.03638864
414	80.03180503
415	80.02239892
416	80.01418007
417	80.00711755
418	79.99396427
419	79.98414552
420	79.97596132
421	79.96955582
422	79.96145331
423	79.95189594
424	79.94728428
425	79.93700009
426	79.93017064
427	79.92144342
428	79.9139836
429	79.90508658
430	79.89703431
431	79.88836094
432	79.87914906
433	79.87065483
434	79.865584
435	79.8574413
436	79.85334869
437	79.84439254
438	79.83689749
439	79.82523739
440	79.82080943
441	79.81427684
442	79.80571678
443	79.79629443
444	79.79037037
445	79.78146574
446	79.77519892
447	79.76556365
448	79.75822401
449	79.75212584
450	79.74520354
451	79.73902251
452	79.72944817
453	79.72397977
454	79.71572312
455	79.70999694
456	79.70059882
457	79.69252755
458	79.68564576
459	79.68035462
460	79.67329898
461	79.66950964
462	79.66312116
463	79.65730889
464	79.64948553
465	79.64446593
466	79.63538655
467	79.62911445
468	79.62102752
469	79.61788838
470	79.60845666
471	79.60248251
472	79.59727257
473	79.58993615
474	79.57978365
475	79.57112992
476	79.56185244
477	79.55690884
478	79.54938947
479	79.54070331
480	79.53593898
481	79.5254258
482	79.51538307
483	79.508779
484	79.50140467
485	79.49203447
486	79.48314079
487	79.47659249
488	79.46726546
489	79.45718131
490	79.44948779
491	79.44182262
492	79.43374873
493	79.42721542
494	79.42084598
495	79.41211211
496	79.40545064
497	79.39999915
498	79.39017159
499	79.38346522
500	79.37711306
501	79.37132609
502	79.36679964
503	79.36004433
504	79.35111014
505	79.34653994
506	79.33882772
507	79.33064398
508	79.32461029
509	79.31874
510	79.31326825
511	79.30632162
512	79.29900772
513	79.28919753
514	79.28391321
515	79.27725434
516	79.26380542
517	79.25639327
518	79.24786383
519	79.23985814
520	79.23182753
521	79.22725737
522	79.22054439
523	79.20917082
524	79.20225292
525	79.19417234
526	79.18697015
527	79.17840142
528	79.16997496
529	79.1638173
530	79.15722476
531	79.14809313
532	79.14117223
533	79.13199654
534	79.12528783
535	79.11478502
536	79.11022919
537	79.09893634
538	79.09378716
539	79.08485267
540	79.07596812
541	79.07133253
542	79.06204532
543	79.05370398
544	79.04611445
545	79.0378272
546	79.03019
547	79.01938354
548	79.01031117
549	79.00364012
550	78.99817425
551	78.98881573
552	78.98337983
553	78.97430586
554	78.96792451
555	78.96093803
556	78.95349623
557	78.94631928
558	78.93922348
559	78.93167968
560	78.92316431
561	78.91653964
562	78.90761182
563	78.89791208
564	78.89219925
565	78.88638168
566	78.87515753
567	78.86718651
568	78.85613024
569	78.84850886
570	78.84138301
571	78.83305396
572	78.82781221
573	78.82293858
574	78.81454495
575	78.8053298
576	78.80015654
577	78.79208201
578	78.78784966
579	78.78387481
580	78.7786618
581	78.77229002
582	78.76725965
583	78.76160657
584	78.74980635
585	78.74578794
586	78.73860507
587	78.72745811
588	78.72000792
589	78.71177356
590	78.70702812
591	78.69969055
592	78.69404283
593	78.6863678
594	78.68093864
595	78.67266059
596	78.66389083
597	78.65764875
598	78.64935081
599	78.64280391
600	78.63415283
601	78.62981817
602	78.62145298
603	78.61412181
604	78.60875227
605	78.60318272
606	78.59684465
607	78.59073175
608	78.58254326
609	78.57574813
610	78.56549295
611	78.55585344
612	78.54820714
613	78.54099749
614	78.53688333
615	78.53009203
616	78.52477086
617	78.51625415
618	78.51037029
619	78.50555929
620	78.49465455
621	78.48886941
622	78.48375009
623	78.47552235
624	78.47104602
625	78.46004398
626	78.45191049
627	78.44481668
628	78.43734711
629	78.43348052
630	78.42708986
631	78.41750562
632	78.41281469
633	78.40723421
634	78.39997826
635	78.39159384
636	78.38173934
637	78.37502957
638	78.36723252
639	78.35936412
640	78.3530864
641	78.34100963
642	78.33234824
643	78.32303904
644	78.31753576
645	78.30796987
646	78.3026067
647	78.29727004
648	78.29191757
649	78.28500081
650	78.27784746
651	78.26990742
652	78.26477745
653	78.25633034
654	78.24766165
655	78.24401569
656	78.23674245
657	78.23099206
658	78.22614857
659	78.22185439
660	78.21446349
661	78.20828219
662	78.20342196
663	78.19784765
664	78.18882515
665	78.18204507
666	78.17664594
667	78.16825025
668	78.15907118
669	78.1541131
670	78.14537022
671	78.13778765
672	78.13446086
673	78.12807744
674	78.11998762
675	78.11336195
676	78.10656441
677	78.09401613
678	78.08898009
679	78.07768183
680	78.07355753
681	78.06487484
682	78.05061504
683	78.04386715
684	78.03344415
685	78.02758205
686	78.0226334
687	78.01733428
688	78.00898344
689	77.99922801
690	77.99148808
691	77.98620758
692	77.97971707
693	77.97281552
694	77.96494933
695	77.95759412
696	77.95107646
697	77.94622413
698	77.93572825
699	77.93041539
700	77.92684331
701	77.91583898
702	77.90698237
703	77.90260253
704	77.8977477
705	77.89096375
706	77.88163461
707	77.87472635
708	77.86724397
709	77.86292595
710	77.85594628
711	77.84691744
712	77.83799164
713	77.8332301
714	77.82891508
715	77.82503124
716	77.82050953
717	77.81278918
718	77.80764126
719	77.80102272
720	77.79516482
721	77.78803702
722	77.78103282
723	77.77299029
724	77.76693852
725	77.76207834
726	77.75453387
727	77.74886881
728	77.74073031
729	77.73378822
730	77.7281533
731	77.72553638
732	77.71781027
733	77.71466307
734	77.70738335
735	77.69922281
736	77.69143448
737	77.68589518
738	77.67681843
739	77.66736592
740	77.6618795
741	77.65564643
742	77.64775638
743	77.64108113
744	77.63528193
745	77.6287377
746	77.62173556
747	77.61400851
748	77.60667636
749	77.5996879
750	77.58645361
751	77.58207822
752	77.57416577
753	77.56913054
754	77.56295947
755	77.5580943
756	77.54869486
757	77.54106793
758	77.53725175
759	77.52828654
760	77.52286543
761	77.51653932
762	77.51084781
763	77.50253574
764	77.4967773
765	77.49371212
766	77.4878913
767	77.48096554
768	77.47565704
769	77.47109544
770	77.4639003
771	77.45554039
772	77.44902883
773	77.44385459
774	77.4365452
775	77.43196717
776	77.42285399
777	77.41768078
778	77.41422954
779	77.40770466
780	77.39965311
781	77.39392087
782	77.39108601
783	77.38696805
784	77.37813991
785	77.37298812
786	77.36950147
787	77.36029909
788	77.35463759
789	77.3487824
790	77.34333791
791	77.3364038
792	77.33211254
793	77.32829828
794	77.32261785
795	77.30962828
796	77.30114543
797	77.29707976
798	77.29162904
799	77.28516392
800	77.28167012
801	77.2757579
802	77.26958236
803	77.26152199
804	77.25543973
805	77.25117071
806	77.24639419
807	77.23979373
808	77.2326458
809	77.22535902
810	77.21913749
811	77.2117698
812	77.20580322
813	77.20014636
814	77.19172707
815	77.18503781
816	77.18183917
817	77.17643959
818	77.16825916
819	77.16268363
820	77.15510924
821	77.14979798
822	77.14187541
823	77.13958284
824	77.13077287
825	77.12297365
826	77.11659711
827	77.11335249
828	77.1064686
829	77.10223281
830	77.09449453
831	77.08692195
832	77.07929227
833	77.07119649
834	77.06373915
835	77.05728103
836	77.04828336
837	77.04152619
838	77.03667804
839	77.02997718
840	77.02180082
841	77.01498293
842	77.01173268
843	77.00720488
844	77.0015551
845	76.99683899
846	76.9893184
847	76.98151628
848	76.97589098
849	76.97308102
850	76.96768757
851	76.96330281
852	76.95711929
853	76.95217739
854	76.94835578
855	76.94416935
856	76.93786145
857	76.92985287
858	76.92357959
859	76.91654405
860	76.91148594
861	76.90554093
862	76.89788089
863	76.89209555
864	76.88408138
865	76.88009465
866	76.87308281
867	76.86596214
868	76.85872694
869	76.85264533
870	76.84579576
871	76.84073494
872	76.83421808
873	76.82953813
874	76.8206041
875	76.81727407
876	76.81478528
877	76.80778107
878	76.80063725
879	76.79505376
880	76.7881785
881	76.7841032
882	76.77514399
883	76.76980468
884	76.76172229
885	76.75608144
886	76.74835579
887	76.74044931
888	76.72919816
889	76.72109436
890	76.71444506
891	76.70575086
892	76.69914282
893	76.69407043
894	76.68997
895	76.6851142
896	76.67796535
897	76.67103528
898	76.66218307
899	76.65671719
900	76.65179969
901	76.64421894
902	76.63777661
903	76.63427744
904	76.62769437
905	76.62200943
906	76.61425064
907	76.6092955
908	76.60136404
909	76.59651518
910	76.59278902
911	76.58227284
912	76.57656721
913	76.56902624
914	76.56523256
915	76.5560353
916	76.54654358
917	76.53770685
918	76.53331253
919	76.52934097
920	76.52590354
921	76.51801097
922	76.51312961
923	76.506205
924	76.49784061
925	76.49198806
926	76.48594109
927	76.48022602
928	76.47488659
929	76.46978358
930	76.46633119
931	76.46094063
932	76.45735188
933	76.45452399
934	76.44968626
935	76.44186723
936	76.43400076
937	76.42872666
938	76.42402261
939	76.41659916
940	76.41132386
941	76.40548435
942	76.4009335
943	76.39230411
944	76.38699469
945	76.38037907
946	76.37679604
947	76.37156083
948	76.36411091
949	76.35674796
950	76.3512507
951	76.34622488
952	76.3416649
953	76.33903332
954	76.33481213
955	76.33068987
956	76.325032
957	76.32091681
958	76.31793111
959	76.31275171
960	76.30661181
961	76.30076445
962	76.29633759
963	76.29297952
964	76.28740298
965	76.28011456
966	76.27415292
967	76.26538537
968	76.26021588
969	76.25372677
970	76.25024387
971	76.24497663
972	76.23886261
973	76.23361391
974	76.2283829
975	76.22062195
976	76.21686371
977	76.2128382
978	76.20939295
979	76.20535459
980	76.20055911
981	76.19488918
982	76.18683652
983	76.18072008
984	76.17259833
985	76.16509969
986	76.15772423
987	76.15114299
988	76.14316096
989	76.13771854
990	76.13420351
991	76.12749546
992	76.12210512
993	76.11478847
994	76.10795774
995	76.10416642
996	76.09505044
997	76.08926001
998	76.08201395
999	76.07882641
